"text__text__1FZLe href","text__text__1FZLe","text__text__1FZLe 2","text__text__1FZLe href 2","styles__image-container__3hkY5 src","image","text__text__1FZLe 3"
"https://www.reuters.com/breakingviews/davos-inc-finds-reasons-be-less-gloomy-2023-01-20/","Davos, Inc. finds reasons to be less gloomy","January 20, 2023","https://www.reuters.com/breakingviews/davos-inc-finds-reasons-be-less-gloomy-2023-01-20/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DTCICICV5NL4FBOUQMWU4Y5ZMU.jpg"" width=""5471"" height=""3542"" alt=""Davos ahead of the World Economic Forum 2023"" />","Breakingviews"
"https://www.reuters.com/business/finance/jp-morgan-board-keeps-ceo-dimons-2022-pay-unchanged-345-million-2023-01-19/","JPMorgan CEO Dimon's 2022 pay unchanged at $34.5 million","January 20, 2023","https://www.reuters.com/business/finance/jp-morgan-board-keeps-ceo-dimons-2022-pay-unchanged-345-million-2023-01-19/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LGUPQSQHEFMTJLB7S74NCVZ7LE.jpg"" width=""5500"" height=""3666"" alt=""JP Morgan CEO Jamie Dimon delivers a speech during the inauguration the new French headquarters of JP Morgan bank in Paris"" />","Business"
"https://www.reuters.com/business/aerospace-defense/space-startups-funding-halved-2022-investors-shift-safer-bets-2023-01-19/","Space startups funding halved in 2022 as investors shift to safer bets","January 19, 2023","https://www.reuters.com/business/aerospace-defense/space-startups-funding-halved-2022-investors-shift-safer-bets-2023-01-19/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/malaysia-cbank-surprises-by-holding-key-rate-275-2023-01-19/","Malaysia surprises by holding rates as economic risks loom","January 19, 2023","https://www.reuters.com/markets/asia/malaysia-cbank-surprises-by-holding-key-rate-275-2023-01-19/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/AQ6PVI3UPNKTDGSMZEQRIJDSGA.jpg"" width=""5351"" height=""3567"" alt=""A general view of the Central Bank of Malaysia (Bank Negara Malaysia) in Kuala Lumpur"" />","Asian Markets"
"https://www.reuters.com/world/china/davos-2023-china-recovery-could-be-very-quick-imfs-gopinath-2023-01-18/","Davos 2023: China recovery could be very quick -IMF's Gopinath","January 19, 2023","https://www.reuters.com/world/china/davos-2023-china-recovery-could-be-very-quick-imfs-gopinath-2023-01-18/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/T2MHNNJ2CFMYPIHOCMSZQRZWCA.jpg"" width=""7701"" height=""5134"" alt=""View of the city skyline and Huangpu river in Shanghai"" />","China"
"https://www.reuters.com/markets/europe/eu-tourist-stays-neared-pre-pandemic-levels-2022-eurostat-2023-01-18/","EU tourist stays neared pre-pandemic levels in 2022 - Eurostat","January 18, 2023","https://www.reuters.com/markets/europe/eu-tourist-stays-neared-pre-pandemic-levels-2022-eurostat-2023-01-18/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/AKOYKVNJMJLEBKMVGKWHQTC7OY.jpg"" width=""6000"" height=""4000"" alt=""Asian tourists shelter under umbrellas as a heatwave hits Europe in Toledo"" />",""
"https://www.reuters.com/business/energy/davos-2023-germanys-scholz-upbeat-energy-warns-deglobalisation-2023-01-18/","Davos 2023: Germany's Scholz upbeat on energy, warns on deglobalisation","January 18, 2023","https://www.reuters.com/business/energy/davos-2023-germanys-scholz-upbeat-energy-warns-deglobalisation-2023-01-18/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XBPUNIR4CZKSJAZCOTWJMCTMJI.jpg"" width=""4803"" height=""3173"" alt=""The annual World Economic Forum 2023 in Davos"" />",""
"https://www.reuters.com/technology/chinas-byd-takes-cautious-approach-us-global-ev-push-2023-01-18/","Focus: China's BYD takes cautious approach to U.S. in global EV push","January 18, 2023","https://www.reuters.com/technology/chinas-byd-takes-cautious-approach-us-global-ev-push-2023-01-18/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IIYTDFTH7ZNGPADJZ5CE2F6VQM.jpg"" width=""5500"" height=""3667"" alt=""China’s EV maker BYD expands to Mexico consumer market"" />","Technology"
"https://www.reuters.com/world/eu-concerns-green-subsidy-law-are-top-us-priority-us-trade-chief-2023-01-17/","EU concerns on green subsidy law are top U.S. priority -U.S. trade chief","January 17, 2023","https://www.reuters.com/world/eu-concerns-green-subsidy-law-are-top-us-priority-us-trade-chief-2023-01-17/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XTDDIJWBGJP3JJ2HUUWN6DE6WY.jpg"" width=""7714"" height=""5143"" alt=""U.S. Secretary of State Blinken attends the Ministerial Meeting at the University of Maryland in College Park"" />","World"
"https://www.reuters.com/technology/dutch-tech-industry-urges-eu-take-stand-china-chip-exports-2023-01-17/","Dutch tech industry urges EU to take a stand on China chip exports","January 17, 2023","https://www.reuters.com/technology/dutch-tech-industry-urges-eu-take-stand-china-chip-exports-2023-01-17/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HXWXMVXLIJK6FJJBI2XKPNUNVQ.jpg"" width=""2560"" height=""1707"" alt=""Employees are seen working on the final assembly of ASML's TWINSCAN NXE:3400B semiconductor lithography tool with its panels removed, in Veldhoven"" />","Technology"
"https://www.reuters.com/markets/deals/whirlpool-divest-parts-emea-business-2023-01-17/","Whirlpool to divest most of EMEA ops, form new entity with Turkey's Arcelik","January 17, 2023","https://www.reuters.com/markets/deals/whirlpool-divest-parts-emea-business-2023-01-17/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/E57PTYVRYBIAPA46GAR2NGPVIE.jpg"" width=""4248"" height=""3186"" alt=""The administrative entrance at the Whirlpool plant in Clyde Ohio"" />",""
"https://www.reuters.com/business/finance/jpmorgan-profit-rises-6-trading-strength-2023-01-13/","JPMorgan beats profit estimates, sees mild recession","January 13, 2023","https://www.reuters.com/business/finance/jpmorgan-profit-rises-6-trading-strength-2023-01-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/YKKAVFDG3ZN2DJ7NRL3R2HFM64.jpg"" width=""5284"" height=""3524"" alt=""JP Morgan CEO Jamie Dimon speaks in Boston"" />","Business"
"https://www.reuters.com/world/africa/moroccos-economy-grow-33-2023-statistics-agency-2023-01-13/","Morocco's economy to grow 3.3% in 2023  - statistics agency","January 13, 2023","https://www.reuters.com/world/africa/moroccos-economy-grow-33-2023-statistics-agency-2023-01-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/W2VXETOMHFNKVDMTADEXXYAF7E.jpg"" width=""728"" height=""485"" alt=""A dragline carries untreated phosphate after being dropped off on a mountain at a phosphate mine at Boucraa factory of the National Moroccan phosphate company (OCP) situated in the southern provinces"" />","World"
"https://www.reuters.com/world/asia-pacific/un-chief-says-onus-north-korea-return-talks-2023-01-12/","U.N. chief says onus on North Korea to return to talks","January 12, 2023","https://www.reuters.com/world/asia-pacific/un-chief-says-onus-north-korea-return-talks-2023-01-12/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VDWEDNFKF5LNRMTL6T2VFOMGOI.jpg"" width=""4144"" height=""2764"" alt=""Japanese Foreign Minister Yoshimasa Hayashi chairs meeting of the United Nations Security Council in New York"" />","World"
"https://www.reuters.com/business/finance/ex-goldman-bankers-tap-linkedin-headhunters-frail-financial-jobs-market-2023-01-12/","Ex-Goldman bankers tap LinkedIn, headhunters in frail financial jobs market","January 12, 2023","https://www.reuters.com/business/finance/ex-goldman-bankers-tap-linkedin-headhunters-frail-financial-jobs-market-2023-01-12/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DLOSXR4CPFMQVODGB7PDS5BXOA.jpg"" width=""5289"" height=""3527"" alt=""People work on the trading floor at the global headquarters of  Goldman Sachs investment banking firm in New York"" />","World at Work"
"https://www.reuters.com/markets/world-bank-warns-global-economy-could-easily-tip-into-recession-2023-2023-01-10/","World Bank warns global economy could tip into recession in 2023","January 11, 2023","https://www.reuters.com/markets/world-bank-warns-global-economy-could-easily-tip-into-recession-2023-2023-01-10/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/675L5HFZCFLN5F5IQT2QJC64FE.jpg"" width=""4545"" height=""3030"" alt=""The skyline is seen in Manhattan, New York City"" />","Macro Matters"
"https://www.reuters.com/markets/is-brazil-another-bric-wall-mike-dolan-2023-01-11/","Is Brazil another BRIC in the wall?","January 11, 2023","https://www.reuters.com/markets/is-brazil-another-bric-wall-mike-dolan-2023-01-11/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/CU4MCA2VBNOD5EH4TWEW7EINNU.jpg"" width=""5500"" height=""3675"" alt=""Aftermath of Brazil's anti-democratic riots"" />","Markets"
"https://www.reuters.com/markets/currencies/budget-discipline-would-give-most-support-indian-rupee-2023-01-06/","Budget discipline would give most support to Indian rupee: Reuters poll","January 6, 2023","https://www.reuters.com/markets/currencies/budget-discipline-would-give-most-support-indian-rupee-2023-01-06/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XBWLEKZZSVNRVCIZ5BIX5YGC7I.jpg"" width=""4356"" height=""2956"" alt=""A customer hands Indian currency notes to an attendant at a fuel station in Mumbai"" />",""
"https://www.reuters.com/business/finance/standard-chartered-becomes-first-foreign-bank-trade-bond-futures-china-2023-01-05/","Standard Chartered becomes first foreign bank to trade bond futures in China","January 5, 2023","https://www.reuters.com/business/finance/standard-chartered-becomes-first-foreign-bank-trade-bond-futures-china-2023-01-05/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/ZB6GNUDVCBOOZAOZQTKOODM6XU.jpg"" width=""3500"" height=""2584"" alt=""A logo of Standard Chartered is displayed at its main branch in Hong Kong"" />","Business"
"https://www.reuters.com/legal/legalindustry/law-firm-mergers-gained-steam-2022-with-more-way-2023-2023-01-03/","Law firm mergers gained steam in 2022, with more on the way in 2023","January 4, 2023","https://www.reuters.com/legal/legalindustry/law-firm-mergers-gained-steam-2022-with-more-way-2023-2023-01-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/PIUNGBJCN5MDLHMI2R6NATUH7I.jpg"" width=""728"" height=""485"" alt=""German parliament's financial committee about the Wirecard case in Berlin"" />","Legal"
"https://www.reuters.com/markets/gulf-markets-upbeat-despite-volatile-oil-economic-gloom-2023-01-03/","Gulf markets upbeat despite volatile oil, economic gloom","January 3, 2023","https://www.reuters.com/markets/gulf-markets-upbeat-despite-volatile-oil-economic-gloom-2023-01-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NFAXBGSDPRLHZPT7PVY6KYAHGM.jpg"" width=""3935"" height=""2995"" alt=""Saudi woman walks at the Saudi stock market (Tadawul), in Riyadh"" />","Markets"
"https://www.reuters.com/breakingviews/being-ready-anything-is-top-priority-2023-2023-01-03/","Being ready for anything is top priority for 2023","January 3, 2023","https://www.reuters.com/breakingviews/being-ready-anything-is-top-priority-2023-2023-01-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/QLB6ZU2AYZK6DKBVUGIIENZDX4.jpg"" width=""800"" height=""463"" alt=""52338778943_6a9d657691_c (2)"" />","Breakingviews"
"https://www.reuters.com/markets/us/futures-slip-last-trading-day-torrid-year-2022-12-30/","Wall Street ends 2022 with biggest annual drop since 2008","December 31, 2022","https://www.reuters.com/markets/us/futures-slip-last-trading-day-torrid-year-2022-12-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NYISRS2ZHVKZPB4H3HKELLVKK4.jpg"" width=""5500"" height=""3669"" alt=""A trader works on the trading floor at the New York Stock Exchange (NYSE) in New York City"" />",""
"https://www.reuters.com/markets/europe/european-shares-set-end-tumultuous-year-lower-2022-12-30/","European shares fall, record worst year since 2018","December 30, 2022","https://www.reuters.com/markets/europe/european-shares-set-end-tumultuous-year-lower-2022-12-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XFEZ2EK44FISDE3K2NRGYBZX64.jpg"" width=""6000"" height=""3540"" alt=""German share price index DAX graph is pictured at the stock exchange in Frankfurt"" />",""
"https://www.reuters.com/world/africa/south-african-rand-weakens-ahead-budget-trade-balance-data-2022-12-30/","South African rand weakens against dollar; stocks slide","December 30, 2022","https://www.reuters.com/world/africa/south-african-rand-weakens-ahead-budget-trade-balance-data-2022-12-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/WSG5RKXJWNJN3JXYFC2ZMEHAFM.jpg"" width=""728"" height=""504"" alt=""South African Rand coins are seen in this illustration picture"" />","World"
"https://www.reuters.com/markets/asia/indian-shares-set-rise-final-session-2022-us-jobs-data-2022-12-30/","Indian shares rise for seventh year; but slip in final session of 2022","December 30, 2022","https://www.reuters.com/markets/asia/indian-shares-set-rise-final-session-2022-us-jobs-data-2022-12-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/YEY5CAMBBZKSPJD5PKGGJCFJ4Q.jpg"" width=""5472"" height=""3721"" alt=""A bird flies past the Bombay Stock Exchange building in Mumbai"" />",""
"https://www.reuters.com/markets/china-funds-with-energy-bets-stand-out-bleak-year-2022-12-30/","China funds with energy bets stand out in a bleak year","December 30, 2022","https://www.reuters.com/markets/china-funds-with-energy-bets-stand-out-bleak-year-2022-12-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6KTNQGFHGNNB7NDQECRS74ASVY.jpg"" width=""4961"" height=""3307"" alt=""Investors look at screens showing stock information at a brokerage house in Shanghai"" />","Markets"
"https://www.reuters.com/markets/us/futures-rise-ahead-jobless-claims-data-tesla-jumps-2022-12-29/","Wall St ends firmer, growth stocks lead in thin trading","December 30, 2022","https://www.reuters.com/markets/us/futures-rise-ahead-jobless-claims-data-tesla-jumps-2022-12-29/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KZ2NLTK52BKD5DCCR3ZUMJHTO4.jpg"" width=""5500"" height=""3669"" alt=""A trader works on the trading floor at the New York Stock Exchange (NYSE) in New York City"" />",""
"https://www.reuters.com/world/china/chinas-xi-solidified-grip-power-during-tumultuous-2022-2022-12-29/","China's Xi solidified grip on power during tumultuous 2022","December 29, 2022","https://www.reuters.com/world/china/chinas-xi-solidified-grip-power-during-tumultuous-2022-2022-12-29/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7AZH22Y3PVIKTDXX3O54TWB7TM.jpg"" width=""2186"" height=""1458"" alt=""New Politburo Standing Committee members in Beijing"" />","World"
"https://www.reuters.com/markets/us/futures-edge-higher-investors-assess-china-reopening-2022-12-28/","U.S. stocks drop on recession fears, Nasdaq closes at new bear market low","December 29, 2022","https://www.reuters.com/markets/us/futures-edge-higher-investors-assess-china-reopening-2022-12-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XVXVCIVM4JLUVJREJB2G7OJYOA.jpg"" width=""4507"" height=""3005"" alt=""Traders work on the floor of the NYSE in New York"" />",""
"https://www.reuters.com/technology/micron-forecasts-quarterly-revenue-above-expectations-2022-12-21/","Micron sets 10% job cuts in 2023 due to 'supply-demand mismatch'","December 22, 2022","https://www.reuters.com/technology/micron-forecasts-quarterly-revenue-above-expectations-2022-12-21/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HS7H6GVEVVMZVCANU7CZAXCDNM.jpg"" width=""4896"" height=""3264"" alt=""Micron Technology's solid-state drive for data center customers is presented at a product launch event in San Francisco"" />","Technology"
"https://www.reuters.com/markets/currencies/yen-eases-traders-digest-boj-surprise-policy-tweak-2022-12-21/","Yen retreats after BOJ policy tweak sparked surge","December 21, 2022","https://www.reuters.com/markets/currencies/yen-eases-traders-digest-boj-surprise-policy-tweak-2022-12-21/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6ZATKE4LEBJZNP55Z442KLVK6Y.jpg"" width=""6871"" height=""4581"" alt=""Illustration picture of Japanese yen and U.S. dollar banknotes"" />",""
"https://www.reuters.com/world/us-china-trade-barbs-over-south-china-sea-2022-12-20/","U.S. and China trade barbs over South China Sea","December 20, 2022","https://www.reuters.com/world/us-china-trade-barbs-over-south-china-sea-2022-12-20/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NWAHYW4WUBPNRJTK4BLUAKSXQM.jpg"" width=""5527"" height=""3685"" alt=""Illustration shows China's and U.S.' flags"" />","World"
"https://www.reuters.com/business/autos-transportation/volkswagen-shareholders-vote-special-dividend-porsche-listing-2022-12-16/","Volkswagen investors renew governance gripes despite special dividend","December 16, 2022","https://www.reuters.com/business/autos-transportation/volkswagen-shareholders-vote-special-dividend-porsche-listing-2022-12-16/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/B73MH2NGSRJEFI72TVENFMRCZ4.jpg"" width=""6000"" height=""4000"" alt=""VW logo at 2022 New York International Auto Show"" />","Business"
"https://www.reuters.com/world/india/indias-q3-current-account-deficit-likely-shot-up-widening-trade-gap-2022-12-15/","India's Q3 current account deficit likely shot up on widening trade gap - Reuters poll","December 15, 2022","https://www.reuters.com/world/india/indias-q3-current-account-deficit-likely-shot-up-widening-trade-gap-2022-12-15/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/AGGZLFDJZFKD3HWUSHYMMQYWCM.jpg"" width=""3500"" height=""2333"" alt=""Illustration photo of an India Rupee note"" />","World"
"https://www.reuters.com/markets/energy-stock-bulls-hit-pause-recession-looms-2022-12-14/","Energy stock bulls hit pause as recession looms","December 14, 2022","https://www.reuters.com/markets/energy-stock-bulls-hit-pause-recession-looms-2022-12-14/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MSYZ62LEIBP4XMKL3FSXLS27E4.jpg"" width=""5184"" height=""3456"" alt=""The sun is seen behind a crude oil pump jack in the Permian Basin in Loving County"" />","Markets"
"https://www.reuters.com/business/energy/opec-sticks-2022-2023-oil-demand-growth-forecasts-after-downgrades-2022-12-13/","OPEC sees robust global oil demand growth in 2023 after 2022 Chinese contraction","December 13, 2022","https://www.reuters.com/business/energy/opec-sticks-2022-2023-oil-demand-growth-forecasts-after-downgrades-2022-12-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/D7P3U63VYRIBHBPQNOS2VXSWZE.jpg"" width=""4424"" height=""2704"" alt=""The logo of the OPEC is seen at OPEC's headquarters in Vienna"" />",""
"https://www.reuters.com/world/asia-pacific/japans-kishida-walks-tightrope-redemption-with-planned-defence-splurge-2022-12-13/","Japan's Kishida walks tightrope to redemption with planned defence splurge","December 13, 2022","https://www.reuters.com/world/asia-pacific/japans-kishida-walks-tightrope-redemption-with-planned-defence-splurge-2022-12-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KDFMUAJZ5RJGTKGES2DMCIDILA.jpg"" width=""5000"" height=""3510"" alt=""Japanese Prime Minister Fumio Kishida speaks to the media"" />","ANALYSIS"
"https://www.reuters.com/breakingviews/chinas-reopening-will-come-with-big-late-fees-2022-12-09/","China’s reopening will come with big late fees","December 9, 2022","https://www.reuters.com/breakingviews/chinas-reopening-will-come-with-big-late-fees-2022-12-09/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/RH65RM26VFN7NEXOA5X2LJVDW4.jpg"" width=""5000"" height=""3333"" alt=""COVID-19 outbreaks continue in Shanghai"" />","Breakingviews"
"https://www.reuters.com/markets/currencies/dollar-struggles-recession-worries-simmer-2022-12-08/","Dollar weakens versus euro; investors cautious as inflation data ahead","December 9, 2022","https://www.reuters.com/markets/currencies/dollar-struggles-recession-worries-simmer-2022-12-08/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/FUXYZVNGA5PSFLVCXCGDT3QFC4.jpg"" width=""3500"" height=""2155"" alt=""U.S. one hundred dollar notes are seen in this picture illustration taken in Seoul"" />",""
"https://www.reuters.com/world/us/us-military-bill-features-up-10-billion-boost-taiwan-2022-12-07/","U.S. military bill features up to $10 billion to boost Taiwan","December 8, 2022","https://www.reuters.com/world/us/us-military-bill-features-up-10-billion-boost-taiwan-2022-12-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/3456J7NVVJPSHCLYHEIASBCZ4U.jpg"" width=""3829"" height=""2552"" alt=""Flags of Taiwan and U.S. are placed for a meeting in Taipei"" />","World"
"https://www.reuters.com/markets/asia/chinas-exports-imports-dive-nov-feeble-demand-domestic-covid-woes-2022-12-07/","China's trade suffers worst slump in 2-1/2 yrs as COVID woes, feeble demand take toll","December 7, 2022","https://www.reuters.com/markets/asia/chinas-exports-imports-dive-nov-feeble-demand-domestic-covid-woes-2022-12-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HHQHPQ5HNJMKVPINYXYRSBWZYU.jpg"" width=""5172"" height=""3448"" alt=""Containers at the Yangshan Deep Water Port in Shanghai"" />","Macro Matters"
"https://www.reuters.com/breakingviews/western-firms-chinese-red-lines-are-not-their-own-2022-12-02/","Western firms’ Chinese red lines are not their own","December 2, 2022","https://www.reuters.com/breakingviews/western-firms-chinese-red-lines-are-not-their-own-2022-12-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/OCFMJTJXSJJB3H6Y24GPCUYTZU.jpg"" width=""800"" height=""533"" alt=""Tesla China-made Model 3 vehicles are seen during a delivery event at the carmaker's factory in Shanghai, China"" />","Breakingviews"
"https://www.reuters.com/world/india/india-g20-presidency-2023-what-does-it-mean-what-can-we-expect-2022-12-02/","Explainer: India G20 presidency 2023: what does it mean and what can we expect","December 2, 2022","https://www.reuters.com/world/india/india-g20-presidency-2023-what-does-it-mean-what-can-we-expect-2022-12-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LNYUK2J2KZMAJCHPDHVP3EE5RQ.jpg"" width=""5500"" height=""3667"" alt=""G20 summit in Bali"" />","Explainer"
"https://www.reuters.com/markets/ipo-market-nearly-paused-exchange-leaders-expect-2023-boost-2022-12-02/","IPO market nearly paused, but exchange leaders expect 2023 boost","December 2, 2022","https://www.reuters.com/markets/ipo-market-nearly-paused-exchange-leaders-expect-2023-boost-2022-12-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2NBSX5Z3LRIGBODDOXBFYAXG5U.jpg"" width=""5091"" height=""3394"" alt=""Traders work on the floor of the NYSE in New York"" />","Markets"
"https://www.reuters.com/markets/asia/when-chips-go-up-big-banks-bet-s-korea-taiwan-stocks-2023-2022-12-01/","When the chips go up: Big banks bet on S. Korea, Taiwan stocks for 2023","December 2, 2022","https://www.reuters.com/markets/asia/when-chips-go-up-big-banks-bet-s-korea-taiwan-stocks-2023-2022-12-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/G7YLSNFQWFLYZCGWB44USEOXDU.jpg"" width=""4908"" height=""3224"" alt=""A currency dealer works at a dealing room of a bank in Seoul"" />",""
"https://www.reuters.com/business/finance/hsbc-ceo-ratchets-ups-cost-cutting-target-next-year-2022-12-01/","HSBC CEO ratchets ups cost-cutting target for next year","December 1, 2022","https://www.reuters.com/business/finance/hsbc-ceo-ratchets-ups-cost-cutting-target-next-year-2022-12-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UJJR2SIXM5NZDKGAQNBZZOI76M.jpg"" width=""4175"" height=""2785"" alt=""Noel Quinn, Group Chief Executive of HSBC speaks during the Global Financial Leaders Investment Summit in Hong Kong"" />","Business"
"https://www.reuters.com/business/finance/hsbc-ceo-says-he-does-not-believe-ping-an-campaign-is-politically-motivated-2022-12-01/","HSBC CEO says he does not believe Ping An campaign is politically motivated","December 1, 2022","https://www.reuters.com/business/finance/hsbc-ceo-says-he-does-not-believe-ping-an-campaign-is-politically-motivated-2022-12-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UJJR2SIXM5NZDKGAQNBZZOI76M.jpg"" width=""4175"" height=""2785"" alt=""Noel Quinn, Group Chief Executive of HSBC speaks during the Global Financial Leaders Investment Summit in Hong Kong"" />","Business"
"https://www.reuters.com/world/commerce-secretary-tout-us-strategy-counter-china-2022-11-30/","U.S. Commerce secretary: Competing with China not 'easy'","December 1, 2022","https://www.reuters.com/world/commerce-secretary-tout-us-strategy-counter-china-2022-11-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/3RHHIFNBU5PIRNGKCW44DG5B6Q.jpg"" width=""5500"" height=""3609"" alt=""Secretary of State of the U.S. Antony Blinken and the Foreign Minister of Mexico Marcelo Ebrard hold the Second Annual Meeting of the High-Level Economic Dialogue in Mexico"" />","World"
"https://www.reuters.com/markets/asia/hong-kong-sees-ipo-slowdown-reversing-eyes-international-issuers-2022-11-30/","Hong Kong sees IPO slowdown reversing; eyes international issuers","November 30, 2022","https://www.reuters.com/markets/asia/hong-kong-sees-ipo-slowdown-reversing-eyes-international-issuers-2022-11-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/X2S57DPONBJ43J3GWMS33JPGSQ.jpg"" width=""2400"" height=""1601"" alt=""Hong Kong Exchanges and Clearing Ltd (HKEX) chairman Laura Cha Shih May-lung speaks during a ceremony marking the first day of trade after Lunar New Year at the Hong Kong stock exchange in Hong Kong"" />",""
"https://www.reuters.com/markets/deals/indias-tata-talks-buy-wistrons-india-facility-report-2022-11-30/","Tata in talks to buy Wistron's India facility for up to $613 mln -report","November 30, 2022","https://www.reuters.com/markets/deals/indias-tata-talks-buy-wistrons-india-facility-report-2022-11-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NTB64IQ4HJOOPMUL7ZWSTIPRBY.jpg"" width=""4000"" height=""2734"" alt=""A Tata sign is seen outside their offices in London"" />",""
"https://www.reuters.com/technology/apple-supply-chain-data-shows-receding-exposure-china-risks-mount-2022-11-30/","Apple supply chain data shows receding exposure to China as risks mount","November 30, 2022","https://www.reuters.com/technology/apple-supply-chain-data-shows-receding-exposure-china-risks-mount-2022-11-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KCTWLDIDJZKA7GT45Z4P6U2MEE.jpg"" width=""5000"" height=""3334"" alt=""A man talks on a phone in front of an Apple logo outside its store in Shanghai"" />","ANALYSIS"
"https://www.reuters.com/lifestyle/sports/fans-brace-politically-charged-us-iran-match-world-cup-2022-11-29/","U.S. defeat Iran in World Cup match overshadowed by political tension","November 30, 2022","https://www.reuters.com/lifestyle/sports/fans-brace-politically-charged-us-iran-match-world-cup-2022-11-29/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/ZFUC4PO7EFOA3FC5SANTMQJ5BM.jpg"" width=""2826"" height=""1819"" alt=""FIFA World Cup Qatar 2022 - Group B - Iran v United States"" />","Lifestyle"
"https://www.reuters.com/world/middle-east/qatar-world-cup-mideast-tensions-spill-into-stadiums-2022-11-28/","At Qatar World Cup, Mideast tensions spill into stadiums","November 29, 2022","https://www.reuters.com/world/middle-east/qatar-world-cup-mideast-tensions-spill-into-stadiums-2022-11-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HKPTPSNMDNMMDA5K2XMN2JPJSY.jpg"" width=""4240"" height=""2832"" alt=""Soccer Football - FIFA World Cup Qatar 2022"" />","ANALYSIS"
